User_Rating_Count,Price,Size,Update_Gap,Great_App,Subtitle_Present,Price_Free,Description_Length,Genre_Adventure,Genre_Family,Language_EN,Languages_Count,In_App_Count,In_App_Max
829.0,0.0,57778176.0,53481600000000000,0,0,1,3391,0,0,1,1,10,4.99
64.0,0.0,112996352.0,62121600000000000,1,0,1,726,0,0,1,1,8,9.99
84.0,2.99,113933312.0,187920000000000000,1,0,0,2429,0,0,1,1,0,0.0
35.0,0.0,90832896.0,27993600000000000,0,0,1,2075,0,0,1,1,6,24.99
16.0,0.0,25329664.0,19440000000000000,0,0,1,496,0,0,1,2,0,0.0
96.0,0.0,21822464.0,130464000000000000,0,0,1,1138,0,1,1,1,0,0.0
292.0,0.0,147831808.0,171331200000000000,0,0,1,1593,0,0,1,6,7,99.99
42.0,0.0,43132928.0,152236800000000000,0,1,1,3646,0,0,1,1,0,0.0
163.0,0.0,53084160.0,67564800000000000,1,0,1,1063,0,0,1,1,6,14.99
23.0,0.0,45867071.0,604800000000000,0,0,1,1396,0,0,1,1,4,3.99
130.0,0.0,34576384.0,219196800000000000,0,1,1,1493,0,0,1,13,0,0.0
955.0,0.0,222109696.0,19353600000000000,1,0,1,2633,1,0,1,1,10,11.99
33.0,0.0,45539328.0,30672000000000000,1,0,1,712,0,0,1,1,1,2.99
17.0,0.0,94515200.0,22032000000000000,0,0,1,2005,0,0,1,1,0,0.0
312.0,0.0,13846528.0,196560000000000000,1,1,1,2210,0,0,1,3,10,1.99
143.0,0.0,60194816.0,35164800000000000,1,0,1,4991,0,0,1,1,5,89.99
329.0,0.0,11621376.0,102902400000000000,0,0,1,1181,0,0,1,1,4,11.99
54.0,0.0,37716597.0,0,0,0,1,1445,0,1,1,1,8,49.99
85.0,3.99,51515392.0,153446400000000000,1,1,0,3293,0,0,1,7,0,0.0
14.0,1.99,6778880.0,59011200000000000,1,0,0,214,0,0,1,1,0,0.0
37.0,0.0,20799488.0,31881600000000000,0,0,1,2220,0,0,1,3,6,9.99
165.0,0.0,113972145.0,6220800000000000,1,0,1,2538,0,0,1,1,10,24.99
184.0,0.0,23254016.0,170208000000000000,1,0,1,1527,1,0,1,1,5,4.99
1292.0,4.99,185147392.0,32054400000000000,1,0,0,1763,1,0,1,1,0,0.0
109.0,0.0,199023616.0,185760000000000000,1,0,1,883,0,0,1,1,3,2.99
19.0,0.0,6419788.0,-10454400000000000,0,0,1,519,0,0,1,1,0,0.0
1251.0,0.0,172523520.0,38275200000000000,1,0,1,2042,0,0,1,7,10,14.99
40.0,0.0,41230336.0,7344000000000000,0,0,1,2155,0,0,1,1,3,24.99
40.0,0.0,41230336.0,7344000000000000,0,0,1,2155,0,0,1,1,3,24.99
16629.0,1.99,356280320.0,191289600000000000,1,1,0,1379,0,0,1,1,10,4.99
14742.0,0.0,86545408.0,149990400000000000,1,0,1,1076,0,0,1,1,10,99.99
10.0,0.0,84172800.0,82339200000000000,1,0,1,524,0,0,1,1,0,0.0
409.0,0.0,60297206.0,-19267200000000000,1,0,1,1553,0,0,1,1,8,9.99
12.0,0.0,49856438.0,0,0,0,1,639,0,0,1,1,0,0.0
21.0,0.0,157490176.0,150163200000000000,0,0,1,2233,0,0,1,1,5,24.99
176.0,0.0,22224896.0,18144000000000000,1,0,1,557,0,1,1,16,4,4.99
738.0,0.0,41210880.0,214531200000000000,1,1,1,959,0,0,1,6,1,0.99
43.0,0.0,20399008.0,0,0,0,1,277,0,0,1,2,0,0.0
765.0,0.0,86895616.0,142300800000000000,1,0,1,973,0,0,1,1,1,3.99
112.0,0.0,80496640.0,152668800000000000,1,0,1,2617,0,0,1,4,10,19.99
1563.0,0.0,691888128.0,121996800000000000,1,0,1,2447,0,0,1,1,9,19.99
312.0,0.0,151030784.0,101952000000000000,0,0,1,579,1,0,1,1,3,1.99
7319.0,0.0,297984000.0,145843200000000000,1,1,1,909,0,0,1,1,5,29.99
730.0,0.0,101850405.0,12009600000000000,1,0,1,1936,0,0,1,1,7,64.99
1175.0,0.0,47297782.0,0,1,0,1,1281,0,0,1,1,9,49.99
14.0,0.0,42947584.0,135388800000000000,0,1,1,2130,0,0,1,1,0,0.0
19.0,0.0,10128319.0,0,0,0,1,640,0,0,1,1,0,0.0
4883.0,0.0,49287168.0,155433600000000000,1,0,1,892,0,0,1,3,9,19.99
2189.0,0.0,147874816.0,112147200000000000,1,0,1,1280,0,0,1,2,8,99.99
37.0,0.0,11790900.0,-3283200000000000,1,0,1,455,0,0,1,1,0,0.0
328.0,0.0,150640640.0,74649600000000000,1,0,1,3038,0,0,1,1,10,19.99
27.0,0.0,46151680.0,139104000000000000,0,0,1,429,0,0,1,16,0,0.0
13.0,3.99,26508288.0,114307200000000000,1,0,0,863,0,0,1,7,1,0.99
1121.0,0.99,254496768.0,12009600000000000,1,0,0,3008,0,0,1,6,5,19.99
16.0,0.0,13180928.0,55382400000000000,1,0,1,839,0,0,1,1,1,0.99
147.0,0.0,20715520.0,134352000000000000,1,0,1,801,0,0,1,26,1,0.99
298.0,0.0,44294144.0,76982400000000000,1,0,1,1500,0,0,1,1,9,3.99
36.0,0.0,27804672.0,194227200000000000,0,0,1,506,0,0,1,4,5,24.99
13.0,0.0,73306112.0,131414400000000000,0,0,1,1976,0,0,1,1,4,3.99
33.0,0.0,33293248.0,0,0,0,1,1205,0,0,1,1,3,1.99
41.0,1.99,43689984.0,171676800000000000,1,0,0,986,0,0,1,1,7,14.99
86.0,0.0,91748352.0,147225600000000000,0,0,1,333,0,0,1,1,10,0.99
29.0,1.99,9283584.0,139449600000000000,1,0,0,700,0,0,1,1,5,9.99
98.0,0.99,6413312.0,189302400000000000,0,0,0,952,0,0,1,1,0,0.0
31.0,0.0,23441408.0,194918400000000000,0,1,1,1739,0,0,1,1,1,1.99
48.0,0.0,56631683.0,0,0,0,1,1547,0,0,1,5,1,1.99
311.0,0.0,34189312.0,65059200000000000,0,0,1,372,0,0,1,1,6,29.99
39.0,0.0,71217711.0,0,1,0,1,1804,1,0,1,3,5,9.99
2429.0,0.0,33049749.0,0,1,0,1,1135,0,0,1,3,6,29.99
52.0,2.99,23547904.0,187660800000000000,1,0,0,594,0,0,1,32,1,12.99
161.0,0.0,37659648.0,88646400000000000,0,0,1,522,0,0,1,2,0,0.0
17.0,0.0,32600064.0,-25488000000000000,1,0,1,1248,0,0,1,1,0,0.0
2544.0,0.0,50496512.0,120355200000000000,1,0,1,684,0,0,1,1,10,99.99
4579.0,4.99,365819904.0,125107200000000000,0,0,0,3456,0,0,1,8,10,11.99
30.0,0.0,79325184.0,136771200000000000,1,0,1,467,0,0,1,2,4,9.99
181.0,9.99,457375744.0,0,0,0,0,1095,0,0,1,1,5,4.99
1682.0,0.0,63789056.0,192326400000000000,1,1,1,1665,0,0,1,2,6,4.99
134.0,0.0,69525504.0,21513600000000000,1,0,1,2218,0,0,1,1,7,99.99
1054.0,0.0,168771584.0,196387200000000000,1,1,1,3430,0,0,1,1,10,23.99
469562.0,0.0,120763392.0,187833600000000000,1,1,1,2320,1,0,1,6,10,9.99
15.0,0.0,118505472.0,72403200000000000,1,0,1,1066,0,0,1,1,0,0.0
59.0,0.0,220771328.0,142732800000000000,0,0,1,1313,0,0,1,16,5,99.99
11186.0,1.99,230299648.0,192499200000000000,1,0,0,2360,0,0,1,10,15,9.99
13708.0,2.99,462958592.0,192844800000000000,1,0,0,2360,0,0,1,10,15,9.99
11.0,0.0,33487675.0,0,0,0,1,3217,0,0,1,2,0,0.0
465.0,0.0,133181440.0,26611200000000000,1,0,1,982,0,0,1,1,4,4.99
103.0,0.0,84291584.0,36806400000000000,0,0,1,2579,0,0,1,16,5,99.99
150.0,0.0,100792320.0,108777600000000000,1,0,1,1369,0,0,1,5,5,7.99
1058.0,3.99,64977920.0,165628800000000000,1,1,0,1048,0,0,1,1,3,1.99
161.0,0.0,46080000.0,63676800000000000,1,0,1,1713,0,0,1,1,6,9.99
15.0,1.99,84391936.0,133056000000000000,1,1,0,1141,0,0,1,25,5,7.99
364.0,0.0,106386432.0,132451200000000000,0,0,1,1135,0,0,1,1,6,99.99
25.0,0.0,7988945.0,0,0,0,1,617,0,0,1,1,0,0.0
15.0,0.0,36989952.0,128822400000000000,0,0,1,2167,0,0,1,1,5,9.99
19.0,0.0,40208384.0,148694400000000000,1,0,1,533,0,0,1,1,0,0.0
112.0,0.0,99334144.0,70070400000000000,1,0,1,622,1,0,1,1,10,4.99
15.0,0.0,34091008.0,39484800000000000,1,0,1,654,0,0,1,1,3,9.99
43.0,0.0,30190143.0,0,0,0,1,1152,0,0,1,1,10,1.99
354.0,0.0,116061184.0,144288000000000000,1,1,1,815,0,0,1,1,6,34.99
40.0,0.0,14823712.0,0,0,0,1,298,0,1,1,1,1,0.99
188.0,0.0,59826176.0,9158400000000000,1,0,1,949,0,0,1,1,3,0.99
47.0,0.99,359694336.0,-1641600000000000,0,0,0,1262,0,0,1,1,10,9.99
49.0,0.0,11566105.0,0,1,0,1,561,0,0,1,1,0,0.0
5387.0,0.0,54288384.0,174355200000000000,1,0,1,1393,0,0,1,5,10,2.99
25.0,0.0,52150272.0,1555200000000000,0,0,1,1506,0,0,1,10,9,19.99
70.0,0.0,30240768.0,53049600000000000,0,0,1,1546,0,0,1,2,5,99.99
3696.0,0.0,108463104.0,126835200000000000,1,0,1,238,0,0,1,1,10,9.99
37.0,0.0,17015808.0,137462400000000000,0,0,1,1550,1,0,1,1,5,79.99
12.0,0.0,333371392.0,118713600000000000,0,0,1,853,0,0,1,1,0,0.0
10.0,0.0,86642688.0,51926400000000000,0,0,1,621,0,0,1,1,0,0.0
276.0,0.0,74884096.0,129081600000000000,1,0,1,253,0,0,1,3,6,99.99
268.0,0.0,16263168.0,180835200000000000,1,1,1,2215,0,0,1,3,10,1.99
103.0,0.0,93476864.0,121996800000000000,1,0,1,2233,0,0,1,1,1,3.99
275.0,0.0,20570112.0,81907200000000000,1,0,1,1544,0,0,1,2,5,99.99
106.0,0.0,12370944.0,168825600000000000,0,0,1,1237,1,0,1,1,0,0.0
89.0,9.99,37901075.0,-20995200000000000,0,0,0,3094,0,0,1,1,0,0.0
19.0,0.0,62197760.0,35337600000000000,0,0,1,644,0,0,1,5,1,6.99
360.0,0.0,493740032.0,86400000000000000,1,0,1,3689,0,0,1,1,10,99.99
1082.0,0.0,178413568.0,76291200000000000,1,0,1,1201,1,0,1,6,7,4.99
120.0,0.0,53789696.0,151718400000000000,0,0,1,944,0,0,1,2,0,0.0
65.0,0.0,59940864.0,72921600000000000,0,0,1,1638,0,1,1,1,10,14.99
12.0,0.0,56832000.0,0,0,0,1,334,0,1,1,1,1,2.99
266.0,0.0,62155652.0,-6048000000000000,1,0,1,3400,0,0,1,1,5,49.99
144.0,0.0,199478272.0,164073600000000000,1,0,1,1201,1,0,1,6,7,4.99
14301.0,0.0,85209088.0,173318400000000000,1,0,1,795,0,0,1,6,3,2.99
14301.0,0.0,85209088.0,173318400000000000,1,0,1,795,0,0,1,6,3,2.99
16.0,0.0,5481472.0,72316800000000000,0,0,1,864,0,0,1,1,0,0.0
12.0,0.0,8104960.0,106272000000000000,1,0,1,174,0,0,1,1,0,0.0
17.0,0.0,198919168.0,115171200000000000,0,0,1,963,0,0,1,22,10,19.99
20.0,0.0,44154880.0,9676800000000000,1,0,1,3849,0,0,1,1,6,9.99
26.0,0.0,290148352.0,864000000000000,0,0,1,949,1,0,1,10,5,14.99
15753.0,0.0,71420928.0,142905600000000000,1,1,1,325,0,0,1,1,0,0.0
26.0,0.0,15683584.0,162086400000000000,0,0,1,638,0,0,1,1,2,0.99
15.0,0.0,232744960.0,170380800000000000,0,0,1,1529,1,0,1,9,1,4.99
2072.0,0.0,62636032.0,157766400000000000,0,1,1,778,0,0,1,10,10,99.99
23.0,0.0,40542208.0,155865600000000000,0,0,1,827,0,0,1,1,1,0.99
589.0,0.0,645603328.0,42508800000000000,0,0,1,1983,0,0,1,1,4,19.99
31.0,0.0,37027840.0,-6739200000000000,0,0,1,2296,0,0,1,1,1,0.99
96.0,0.0,56606720.0,44582400000000000,1,0,1,849,0,0,1,24,3,2.99
67.0,0.0,44572672.0,1209600000000000,0,0,1,1508,0,0,1,1,1,1.99
342.0,0.0,68650227.0,12009600000000000,1,0,1,3409,0,0,1,1,5,49.99
4121.0,0.0,544244736.0,143856000000000000,1,0,1,1899,0,0,1,1,10,19.99
486.0,3.99,324401152.0,153792000000000000,1,1,0,2399,0,0,1,1,0,0.0
11.0,0.0,31854592.0,45532800000000000,0,0,1,930,0,0,1,1,1,0.99
581.0,0.0,192417792.0,47520000000000000,1,0,1,596,1,0,1,5,1,0.99
554.0,0.0,147481600.0,91756800000000000,1,0,1,1763,0,0,1,1,0,0.0
32.0,2.99,98489344.0,114307200000000000,0,0,0,761,1,0,1,1,0,0.0
58.0,0.0,21657600.0,87177600000000000,0,0,1,91,0,0,1,1,0,0.0
736.0,2.99,367988736.0,23155200000000000,1,0,0,2120,1,0,1,1,5,9.99
10.0,0.0,34119680.0,12009600000000000,0,0,1,826,0,0,1,1,3,4.99
412.0,0.0,21464494.0,0,1,0,1,746,0,0,1,1,10,49.99
13.0,0.0,54743040.0,2851200000000000,0,0,1,2056,0,0,1,25,6,7.99
60.0,0.0,283066368.0,12700800000000000,1,0,1,2423,0,0,1,5,8,99.99
219230.0,0.0,164150272.0,201571200000000000,1,1,1,2111,0,0,1,1,10,19.99
24.0,0.0,19293184.0,141523200000000000,0,0,1,1227,0,0,1,1,0,0.0
142.0,0.0,35196928.0,2937600000000000,1,0,1,1566,0,0,1,2,6,4.99
114.0,0.0,93100032.0,184204800000000000,1,0,1,1048,0,1,1,4,5,4.99
418.0,0.0,92577792.0,184204800000000000,1,0,1,1048,0,1,1,4,5,4.99
125.0,4.99,438956032.0,24105600000000000,1,0,0,2888,0,0,1,1,0,0.0
17.0,0.0,444805120.0,164073600000000000,0,1,1,278,0,0,1,1,1,1.99
5781.0,0.0,236307456.0,92620800000000000,1,0,1,1856,0,0,1,1,10,19.99
33.0,0.0,139075584.0,19872000000000000,0,0,1,2236,0,0,1,1,5,9.99
19424.0,0.0,72521728.0,175996800000000000,1,1,1,1889,0,0,1,1,10,4.99
38.0,0.0,44368070.0,-28771200000000000,1,0,1,1574,0,0,1,2,7,39.99
4906.0,0.0,130674688.0,28425600000000000,1,0,1,2678,0,0,1,7,6,99.99
1316.0,0.0,178354176.0,197337600000000000,0,0,1,1323,0,1,1,1,0,0.0
13.0,0.0,8283136.0,199065600000000000,0,1,1,781,0,0,1,1,0,0.0
424.0,1.99,181404672.0,119577600000000000,0,0,0,2956,0,0,1,10,0,0.0
57.0,0.0,67735552.0,133401600000000000,0,0,1,1037,0,0,1,18,1,0.99
3127.0,0.0,60436480.0,124934400000000000,1,1,1,1744,0,1,1,1,10,49.99
96.0,0.0,52461568.0,16675200000000000,1,0,1,1159,0,0,1,1,10,9.99
64.0,0.0,46350336.0,132364800000000000,1,1,1,2999,0,0,1,1,0,0.0
14.0,2.99,89304064.0,108432000000000000,0,0,0,885,1,0,1,1,0,0.0
138.0,0.0,39649280.0,37152000000000000,1,0,1,847,0,0,1,1,4,1.99
526.0,9.99,3747742720.0,127353600000000000,0,0,0,1538,0,0,1,1,8,2.99
104.0,0.0,72614912.0,104976000000000000,0,0,1,315,0,0,1,32,6,9.99
1840.0,0.0,54419456.0,22636800000000000,1,0,1,1063,0,0,1,1,10,49.99
30.0,0.0,64679936.0,167788800000000000,0,1,1,354,1,0,1,25,0,0.0
26.0,0.0,25455616.0,76291200000000000,1,0,1,635,0,0,1,1,0,0.0
49.0,0.99,118722560.0,97459200000000000,0,0,0,907,0,0,1,22,10,49.99
358.0,0.0,21622784.0,163123200000000000,0,1,1,533,0,0,1,1,2,7.99
20.0,0.0,24933376.0,117763200000000000,0,0,1,1086,0,1,1,1,0,0.0
39.0,2.99,33246208.0,111801600000000000,0,0,0,2082,0,0,1,1,0,0.0
311.0,4.99,9076736.0,123033600000000000,1,0,0,253,1,0,1,1,1,2.99
1187.0,0.0,287657984.0,63849600000000000,0,0,1,1302,0,0,1,1,0,0.0
27.0,2.99,11416576.0,93052800000000000,0,0,0,985,0,0,1,1,0,0.0
2425.0,0.0,480468992.0,10368000000000000,0,0,1,2729,0,0,1,4,10,44.99
6370.0,0.0,85401600.0,33523200000000000,1,0,1,933,1,0,1,8,10,99.99
381.0,0.0,78164992.0,101692800000000000,0,0,1,1522,1,0,1,4,0,0.0
1373.0,0.0,262873088.0,95731200000000000,0,0,1,1559,0,0,1,1,10,6.99
18060.0,0.0,163481600.0,161913600000000000,1,0,1,3558,0,0,1,11,10,99.99
333.0,0.0,106330112.0,149126400000000000,1,1,1,1165,0,1,1,4,10,99.99
1057.0,0.0,108011520.0,149126400000000000,1,1,1,1165,0,1,1,4,10,49.99
315.0,0.0,349627392.0,106444800000000000,1,0,1,2368,0,0,1,9,6,24.99
55.0,0.0,49163264.0,134265600000000000,1,1,1,1654,0,0,1,15,9,18.99
35.0,8.99,170409984.0,128476800000000000,0,0,0,2142,0,0,1,1,3,0.99
4932.0,0.0,77506560.0,183945600000000000,1,1,1,2017,0,0,1,1,0,0.0
199.0,3.99,536940544.0,155779200000000000,1,1,0,2588,0,0,1,1,0,0.0
91.0,0.0,59461632.0,78364800000000000,0,0,1,1289,0,1,1,1,10,8.99
185.0,4.99,200384512.0,91238400000000000,0,0,0,2016,0,0,1,1,10,99.99
10746.0,0.0,150450176.0,145152000000000000,1,0,1,2474,0,0,1,6,10,99.99
88.0,0.0,99802112.0,133574400000000000,1,0,1,160,0,0,1,1,3,2.99
1363.0,2.99,72884224.0,109123200000000000,1,0,0,987,0,0,1,1,5,2.99
11.0,0.0,39395328.0,54950400000000000,0,0,1,778,0,0,1,31,4,8.99
41.0,0.0,34369536.0,51321600000000000,0,0,1,199,0,0,1,1,7,59.99
17303.0,0.0,282578944.0,7862400000000000,1,0,1,1069,0,0,1,6,4,4.99
16409.0,0.0,185331712.0,0,1,0,1,1076,0,0,1,6,4,4.99
16409.0,0.0,185331712.0,0,1,0,1,1076,0,0,1,6,4,4.99
11.0,0.0,418455552.0,0,0,0,1,1647,1,0,1,1,4,4.99
47.0,0.0,170715136.0,26956800000000000,1,0,1,1602,0,0,1,1,10,24.99
406.0,0.0,117933056.0,156384000000000000,0,1,1,531,0,0,1,1,6,79.99
994.0,0.0,78258176.0,66700800000000000,1,0,1,1376,0,0,1,1,1,8.99
660.0,0.0,57310208.0,146707200000000000,1,0,1,1279,0,0,1,1,4,69.99
43.0,0.0,53153792.0,-3628800000000000,0,0,1,2856,0,1,1,1,10,12.99
48689.0,0.0,157048832.0,180489600000000000,1,1,1,1531,0,0,1,12,10,99.99
1771.0,0.0,43383808.0,124502400000000000,1,0,1,845,0,0,1,24,2,0.99
289.0,0.0,21864448.0,-1555200000000000,0,0,1,1283,0,0,1,1,0,0.0
28.0,0.0,38686720.0,5529600000000000,0,0,1,276,0,0,1,1,0,0.0
24.0,0.0,65941504.0,63504000000000000,0,0,1,737,0,0,1,23,0,0.0
43.0,0.0,102107136.0,136425600000000000,1,0,1,2726,0,0,1,1,1,3.99
941.0,6.99,196321280.0,179798400000000000,1,1,0,3819,0,0,1,10,0,0.0
59.0,8.99,80726016.0,168393600000000000,1,0,0,1367,0,0,1,1,0,0.0
71.0,1.99,21385216.0,67910400000000000,1,0,0,178,0,0,1,16,0,0.0
2127.0,6.99,326702080.0,120960000000000000,0,0,0,4106,0,0,1,1,2,1.99
27.0,0.99,226448384.0,131932800000000000,0,0,0,1386,0,0,1,1,0,0.0
10336.0,0.0,80936960.0,23673600000000000,1,0,1,1355,0,0,1,4,10,4.99
307.0,0.0,90016768.0,176428800000000000,1,1,1,979,0,0,1,6,9,6.99
22.0,0.0,15831040.0,57369600000000000,0,0,1,186,0,0,1,1,1,1.99
84.0,0.0,26779648.0,60480000000000000,0,0,1,655,0,0,1,1,9,19.99
148.0,2.99,117536768.0,150940800000000000,1,1,0,2529,0,0,1,1,0,0.0
72.0,0.0,53452800.0,64454400000000000,0,0,1,1298,0,1,1,1,6,14.99
12844.0,0.0,134007808.0,174700800000000000,1,1,1,2268,0,0,1,8,8,99.99
37.0,0.0,16318464.0,121564800000000000,1,0,1,941,0,0,1,1,0,0.0
273.0,0.0,108634112.0,119318400000000000,0,0,1,1038,0,0,1,3,5,19.99
19.0,0.0,48435200.0,64886400000000000,0,0,1,996,0,1,1,1,9,8.99
22.0,0.0,59715584.0,19699200000000000,0,0,1,1890,0,0,1,1,0,0.0
10.0,0.0,180060160.0,31622400000000000,0,0,1,1291,0,0,1,1,10,19.99
233.0,0.0,209911808.0,58060800000000000,0,0,1,1609,0,0,1,1,7,14.99
4528.0,0.0,215591936.0,192326400000000000,0,0,1,1689,0,0,1,14,10,99.99
101.0,0.0,8478720.0,153619200000000000,0,0,1,365,0,1,1,3,0,0.0
118.0,0.0,106267648.0,152323200000000000,1,0,1,727,0,0,1,24,0,0.0
145.0,4.99,178384896.0,90547200000000000,1,0,0,1201,1,0,1,6,1,1.99
12.0,0.0,26763264.0,158630400000000000,0,1,1,311,0,0,1,1,1,0.99
15.0,2.99,178388992.0,90547200000000000,1,0,0,1201,1,0,1,6,1,0.99
55.0,4.99,93100032.0,178070400000000000,1,0,0,1048,0,1,1,4,0,0.0
25.0,1.99,93100032.0,178070400000000000,0,0,0,1077,0,1,1,4,0,0.0
308.0,6.99,195714048.0,33177600000000000,1,1,0,1642,0,0,1,1,0,0.0
38.0,0.0,614014976.0,29116800000000000,1,0,1,2205,0,0,1,1,6,9.99
80.0,0.0,46690304.0,156384000000000000,0,0,1,2060,0,0,1,9,10,79.99
279.0,0.0,14837760.0,186451200000000000,1,1,1,2347,0,0,1,3,10,1.99
505.0,1.99,56049664.0,104889600000000000,1,0,0,130,0,0,1,1,0,0.0
143.0,4.99,146117632.0,112665600000000000,1,0,0,1442,0,0,1,1,7,9.99
32.0,0.0,40539136.0,143856000000000000,1,0,1,3859,0,0,1,3,1,0.99
32.0,0.0,523935744.0,22636800000000000,0,0,1,1300,0,0,1,1,0,0.0
60.0,0.0,65264640.0,185932800000000000,0,1,1,656,0,0,1,1,7,49.99
23.0,0.0,398131200.0,0,0,0,1,988,0,0,1,2,10,9.99
17.0,0.0,92184576.0,110505600000000000,0,0,1,509,0,0,1,29,0,0.0
18.0,0.0,43343872.0,62208000000000000,0,0,1,1326,0,0,1,1,2,0.99
83.0,3.99,148962304.0,139190400000000000,1,1,0,2151,0,0,1,1,0,0.0
138.0,0.0,51502080.0,151804800000000000,0,0,1,808,0,0,1,25,10,99.99
37.0,0.0,55427072.0,64108800000000000,0,0,1,1660,0,0,1,1,4,6.99
24.0,0.99,57027584.0,93657600000000000,0,0,0,3564,1,0,1,1,0,0.0
1155.0,0.0,113438720.0,82598400000000000,1,0,1,3033,0,0,1,1,10,9.99
12.0,0.0,83569664.0,171676800000000000,0,0,1,638,0,0,1,1,7,8.99
5409.0,0.99,91312128.0,47865600000000000,1,0,0,1648,0,0,1,6,6,99.99
52.0,0.0,49868800.0,27820800000000000,0,0,1,486,0,0,1,8,10,3.99
767.0,0.0,104969216.0,178761600000000000,0,1,1,2061,0,0,1,2,10,4.99
10.0,0.0,91874304.0,151459200000000000,1,1,1,3195,0,0,1,1,0,0.0
90.0,0.0,56504320.0,74822400000000000,0,0,1,1184,0,0,1,1,1,2.99
22.0,0.0,44834816.0,0,0,0,1,1464,0,1,1,1,1,2.99
16.0,0.0,93151232.0,0,1,0,1,2423,0,0,1,1,10,4.99
13.0,0.0,4222976.0,2937600000000000,1,0,1,311,0,0,1,1,1,0.99
792.0,0.0,18223104.0,54777600000000000,1,0,1,1754,0,0,1,1,5,99.99
30.0,0.99,118693888.0,93398400000000000,1,0,0,404,0,0,1,22,10,19.99
15.0,0.0,199010304.0,105667200000000000,1,0,1,935,0,0,1,1,0,0.0
502.0,0.0,270547968.0,168480000000000000,1,0,1,2426,0,1,1,8,6,9.99
114786.0,0.0,277481472.0,186278400000000000,0,0,1,2191,0,0,1,13,10,99.99
165.0,0.0,21221376.0,64281600000000000,0,0,1,1528,0,0,1,2,0,0.0
65.0,0.0,55222272.0,69811200000000000,0,0,1,648,0,0,1,1,0,0.0
39.0,0.0,74137600.0,0,1,0,1,1114,0,0,1,1,10,39.99
14.0,0.99,30858240.0,86227200000000000,0,0,0,1639,0,0,1,1,0,0.0
606.0,0.0,117253120.0,164678400000000000,1,1,1,2472,0,0,1,1,10,39.99
102.0,0.0,5081088.0,126662400000000000,1,0,1,843,0,0,1,2,2,1.99
49.0,0.0,139099136.0,67824000000000000,0,0,1,1201,0,0,1,6,10,99.99
150.0,0.99,318889984.0,93139200000000000,1,1,0,1174,0,0,1,1,3,4.99
34.0,0.0,101267456.0,126662400000000000,1,0,1,2711,0,0,1,1,1,3.99
73933.0,0.0,2207450112.0,147225600000000000,1,1,1,3744,0,0,1,32,10,49.99
400787.0,0.0,202785792.0,156124800000000000,1,1,1,2466,0,0,1,18,8,99.99
203.0,0.0,34762752.0,24192000000000000,1,0,1,1970,0,0,1,2,6,4.99
139.0,0.0,18542592.0,67478400000000000,0,0,1,293,0,0,1,1,0,0.0
39.0,0.0,618165248.0,106358400000000000,0,0,1,686,0,0,1,1,5,24.99
47.0,0.0,14446592.0,18316800000000000,0,0,1,633,0,0,1,29,1,0.99
105.0,0.0,43547648.0,117244800000000000,0,0,1,1284,0,0,1,1,5,9.99
366.0,0.0,81891328.0,135216000000000000,1,0,1,1270,0,0,1,1,1,3.99
709.0,0.0,104671232.0,200448000000000000,1,0,1,1094,0,0,1,33,0,0.0
2139.0,0.0,115300352.0,85536000000000000,1,0,1,1764,0,0,1,2,6,99.99
29.0,0.0,51449856.0,11404800000000000,0,0,1,639,0,0,1,25,10,9.99
105.0,0.0,76072960.0,110332800000000000,0,0,1,563,0,0,1,25,1,0.99
12.0,0.99,44050432.0,116208000000000000,0,0,0,664,0,0,1,1,4,7.99
50.0,0.0,53665792.0,63676800000000000,0,0,1,1306,0,1,1,1,4,9.99
46.0,0.0,57464832.0,124070400000000000,0,0,1,2355,0,0,1,17,1,0.99
12.0,0.0,28831744.0,0,0,0,1,1494,0,1,1,1,1,2.99
15.0,0.0,53559296.0,-13392000000000000,1,0,1,573,0,1,1,1,5,4.99
254.0,6.99,43799552.0,174960000000000000,0,0,0,1432,0,0,1,1,0,0.0
14.0,0.0,12763136.0,0,0,0,1,224,0,1,1,1,1,2.99
13.0,0.0,22233088.0,33782400000000000,0,0,1,449,0,0,1,16,0,0.0
261.0,0.0,116336640.0,186105600000000000,0,1,1,1994,0,0,1,1,10,6.99
15.0,0.0,958996480.0,-14515200000000000,0,0,1,2138,0,0,1,1,4,29.99
47.0,0.0,217388032.0,139708800000000000,1,1,1,2038,0,0,1,8,6,29.99
529.0,0.0,59375616.0,14083200000000000,1,0,1,714,0,0,1,1,5,99.99
13.0,0.0,31207424.0,54000000000000000,1,0,1,812,0,1,1,5,0,0.0
453.0,0.0,58321920.0,169603200000000000,0,1,1,542,0,0,1,14,10,10.99
46.0,2.99,143337472.0,183945600000000000,1,1,0,4122,0,0,1,2,0,0.0
741.0,0.0,114075648.0,166665600000000000,1,1,1,1433,0,0,1,1,0,0.0
10.0,1.99,57097216.0,78883200000000000,1,0,0,3928,1,0,1,1,0,0.0
180.0,0.0,27795456.0,34560000000000000,0,0,1,527,0,0,1,1,0,0.0
110.0,0.0,43675648.0,5356800000000000,0,0,1,647,0,1,1,1,4,0.99
120.0,0.0,7139328.0,4752000000000000,1,0,1,958,1,0,1,1,2,1.99
4776.0,0.0,257122304.0,178243200000000000,0,1,1,677,0,0,1,9,10,99.99
55.0,0.0,34910208.0,54345600000000000,1,0,1,1458,0,0,1,1,9,2.99
